,location_id,temperature,pedestrians_count,is_holiday,is_special_day,date,weather_condition_clear-day,weather_condition_clear-night,weather_condition_cloudy,weather_condition_fog,weather_condition_partly-cloudy-day,weather_condition_partly-cloudy-night,weather_condition_rain,weather_condition_snow,weather_condition_wind,time_cos,time_sin,day_cos,day_sin,dayofyear_cos,dayofyear_sin
50717,330,16.0,420,0,0,2023-09-03 07:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252085,0.9659258262890683,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50720,330,18.0,729,0,0,2023-09-03 08:00:00,0,0,0,0,1,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50723,330,21.0,857,0,0,2023-09-03 09:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865475,0.7071067811865476,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50726,330,23.0,969,0,0,2023-09-03 10:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50729,330,24.0,1080,0,0,2023-09-03 11:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890682,0.258819045102521,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50732,330,26.0,1369,0,0,2023-09-03 12:00:00,0,0,0,0,1,0,0,0,0,-1.0,1.2246467991473532e-16,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50735,330,26.0,1342,0,0,2023-09-03 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50738,330,26.0,1387,0,0,2023-09-03 14:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844386,-0.5000000000000001,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50741,330,26.0,1234,0,0,2023-09-03 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50744,330,26.0,1074,0,0,2023-09-03 16:00:00,0,0,0,0,1,0,0,0,0,-0.5000000000000004,-0.8660254037844385,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50747,330,25.0,829,0,0,2023-09-03 17:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252063,-0.9659258262890683,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50750,330,23.0,764,0,0,2023-09-03 18:00:00,0,0,1,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50753,330,21.0,487,0,0,2023-09-03 19:00:00,0,0,1,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50756,330,20.6,358,0,0,2023-09-03 20:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50759,330,19.9,190,0,0,2023-09-03 21:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50762,330,19.6,84,0,0,2023-09-03 22:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50765,330,17.8,1,0,0,2023-09-03 23:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,-0.2588190451025207,0.6234898018587334,-0.7818314824680299,-0.4597327394521046,-0.888057322629493
50768,330,18.0,8,0,0,2023-09-04 00:00:00,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50771,330,18.0,1,0,0,2023-09-04 01:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50774,330,17.0,17,0,0,2023-09-04 02:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844387,0.49999999999999994,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50777,330,17.0,124,0,0,2023-09-04 03:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50780,330,16.0,286,0,0,2023-09-04 04:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,0.8660254037844386,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50783,330,16.0,596,0,0,2023-09-04 05:00:00,0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50786,330,16.0,892,0,0,2023-09-04 06:00:00,0,0,1,0,0,0,0,0,0,6.123233995736766e-17,1.0,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50789,330,18.0,987,0,0,2023-09-04 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50792,330,19.0,1139,0,0,2023-09-04 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50795,330,21.0,1392,0,0,2023-09-04 09:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865475,0.7071067811865476,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50798,330,22.0,1672,0,0,2023-09-04 10:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844387,0.49999999999999994,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50801,330,24.0,1533,0,0,2023-09-04 11:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890682,0.258819045102521,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50804,330,25.0,1560,0,0,2023-09-04 12:00:00,0,0,0,0,1,0,0,0,0,-1.0,1.2246467991473532e-16,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50807,330,26.0,1644,0,0,2023-09-04 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50810,330,27.0,1525,0,0,2023-09-04 14:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844386,-0.5000000000000001,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50813,330,27.0,1781,0,0,2023-09-04 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50816,330,27.0,1448,0,0,2023-09-04 16:00:00,0,0,0,0,1,0,0,0,0,-0.5000000000000004,-0.8660254037844385,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50819,330,27.0,1055,0,0,2023-09-04 17:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252063,-0.9659258262890683,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50822,330,25.0,746,0,0,2023-09-04 18:00:00,0,0,0,0,1,0,0,0,0,-1.8369701987210297e-16,-1.0,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50825,330,24.0,511,0,0,2023-09-04 19:00:00,0,0,0,0,0,1,0,0,0,0.2588190451025203,-0.9659258262890684,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50828,330,19.6,367,0,0,2023-09-04 20:00:00,0,1,0,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50831,330,18.3,227,0,0,2023-09-04 21:00:00,0,1,0,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50834,330,18.9,99,0,0,2023-09-04 22:00:00,0,1,0,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50837,330,18.7,23,0,0,2023-09-04 23:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,-0.2588190451025207,1.0,0.0,-0.4443781781046134,-0.8958392907349089
50840,330,18.0,7,0,0,2023-09-05 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50843,330,17.0,9,0,0,2023-09-05 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50846,330,16.0,24,0,0,2023-09-05 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50849,330,15.0,154,0,0,2023-09-05 03:00:00,0,1,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50852,330,15.0,322,0,0,2023-09-05 04:00:00,0,1,0,0,0,0,0,0,0,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50855,330,14.0,753,0,0,2023-09-05 05:00:00,1,0,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50858,330,14.0,1024,0,0,2023-09-05 06:00:00,1,0,0,0,0,0,0,0,0,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50861,330,16.0,1089,0,0,2023-09-05 07:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252085,0.9659258262890683,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50864,330,18.0,1420,0,0,2023-09-05 08:00:00,0,0,0,0,1,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50867,330,20.0,1302,0,0,2023-09-05 09:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865475,0.7071067811865476,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50870,330,22.0,1857,0,0,2023-09-05 10:00:00,1,0,0,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50873,330,23.0,1753,0,0,2023-09-05 11:00:00,1,0,0,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50876,330,24.0,1718,0,0,2023-09-05 12:00:00,1,0,0,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50879,330,25.0,1686,0,0,2023-09-05 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50882,330,25.0,1631,0,0,2023-09-05 14:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844386,-0.5000000000000001,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50885,330,26.0,1984,0,0,2023-09-05 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50888,330,26.0,1659,0,0,2023-09-05 16:00:00,0,0,0,0,1,0,0,0,0,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50891,330,25.0,1037,0,0,2023-09-05 17:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252063,-0.9659258262890683,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50894,330,24.0,762,0,0,2023-09-05 18:00:00,0,0,0,0,0,1,0,0,0,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50897,330,21.0,592,0,0,2023-09-05 19:00:00,0,1,0,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50900,330,19.4,433,0,0,2023-09-05 20:00:00,0,1,0,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50903,330,18.5,224,0,0,2023-09-05 21:00:00,0,1,0,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50906,330,18.6,106,0,0,2023-09-05 22:00:00,0,1,0,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50909,330,16.7,31,0,0,2023-09-05 23:00:00,0,1,0,0,0,0,0,0,0,0.9659258262890683,-0.2588190451025207,0.6234898018587336,0.7818314824680298,-0.4288919379124841,-0.9033558023246842
50912,330,15.0,8,0,0,2023-09-06 00:00:00,0,1,0,0,0,0,0,0,0,1.0,0.0,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50915,330,15.0,2,0,0,2023-09-06 01:00:00,0,1,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50918,330,14.0,19,0,0,2023-09-06 02:00:00,0,1,0,0,0,0,0,0,0,0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50921,330,13.0,98,0,0,2023-09-06 03:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50924,330,13.0,298,0,0,2023-09-06 04:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50927,330,13.0,710,0,0,2023-09-06 05:00:00,0,0,0,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50930,330,14.0,914,0,0,2023-09-06 06:00:00,0,0,0,0,1,0,0,0,0,6.123233995736766e-17,1.0,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50933,330,16.0,972,0,0,2023-09-06 07:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50936,330,18.0,1028,0,0,2023-09-06 08:00:00,0,0,0,0,1,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50939,330,20.0,1339,0,0,2023-09-06 09:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50942,330,22.0,1592,0,0,2023-09-06 10:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50945,330,23.0,1718,0,0,2023-09-06 11:00:00,1,0,0,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50948,330,25.0,1624,0,0,2023-09-06 12:00:00,1,0,0,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50951,330,26.0,1744,0,0,2023-09-06 13:00:00,1,0,0,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50954,330,27.0,1666,0,0,2023-09-06 14:00:00,1,0,0,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50957,330,27.0,1774,0,0,2023-09-06 15:00:00,1,0,0,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50960,330,26.0,1526,0,0,2023-09-06 16:00:00,1,0,0,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50963,330,26.0,1102,0,0,2023-09-06 17:00:00,1,0,0,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50966,330,25.0,872,0,0,2023-09-06 18:00:00,0,1,0,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50969,330,21.0,689,0,0,2023-09-06 19:00:00,0,1,0,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50972,330,20.2,476,0,0,2023-09-06 20:00:00,0,1,0,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50975,330,19.4,272,0,0,2023-09-06 21:00:00,0,1,0,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50978,330,17.7,141,0,0,2023-09-06 22:00:00,0,1,0,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50981,330,17.6,27,0,0,2023-09-06 23:00:00,0,1,0,0,0,0,0,0,0,0.9659258262890683,-0.2588190451025207,-0.22252093395631434,0.9749279121818236,-0.41327860778290443,-0.9106046300942162
50984,330,17.0,21,0,0,2023-09-07 00:00:00,0,1,0,0,0,0,0,0,0,1.0,0.0,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
50987,330,17.0,6,0,0,2023-09-07 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
50990,330,16.0,16,0,0,2023-09-07 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
50993,330,16.0,104,0,0,2023-09-07 03:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
50996,330,15.0,280,0,0,2023-09-07 04:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
50999,330,15.0,663,0,0,2023-09-07 05:00:00,0,0,0,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51002,330,16.0,949,0,0,2023-09-07 06:00:00,1,0,0,0,0,0,0,0,0,6.123233995736766e-17,1.0,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51005,330,17.0,852,0,0,2023-09-07 07:00:00,1,0,0,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51008,330,20.0,1223,0,0,2023-09-07 08:00:00,1,0,0,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51011,330,22.0,1347,0,0,2023-09-07 09:00:00,1,0,0,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51014,330,23.0,1684,0,0,2023-09-07 10:00:00,1,0,0,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51017,330,25.0,1698,0,0,2023-09-07 11:00:00,1,0,0,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51020,330,27.0,1649,0,0,2023-09-07 12:00:00,1,0,0,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51023,330,27.0,1566,0,0,2023-09-07 13:00:00,1,0,0,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51026,330,28.0,1647,0,0,2023-09-07 14:00:00,1,0,0,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51029,330,29.0,1859,0,0,2023-09-07 15:00:00,1,0,0,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51032,330,28.0,1766,0,0,2023-09-07 16:00:00,1,0,0,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51035,330,28.0,1192,0,0,2023-09-07 17:00:00,1,0,0,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51038,330,26.0,965,0,0,2023-09-07 18:00:00,0,1,0,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51041,330,24.0,709,0,0,2023-09-07 19:00:00,0,1,0,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51044,330,21.3,675,0,0,2023-09-07 20:00:00,0,1,0,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51047,330,20.4,339,0,0,2023-09-07 21:00:00,0,1,0,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51050,330,19.7,163,0,0,2023-09-07 22:00:00,0,1,0,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51053,330,18.8,42,0,0,2023-09-07 23:00:00,0,1,0,0,0,0,0,0,0,0.9659258262890683,-0.2588190451025207,-0.900968867902419,0.43388373911755823,-0.3975428142825566,-0.9175836260593934
51056,330,18.0,36,0,0,2023-09-08 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51059,330,17.0,9,0,0,2023-09-08 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51062,330,17.0,45,0,0,2023-09-08 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51065,330,17.0,118,0,0,2023-09-08 03:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51068,330,16.0,273,0,0,2023-09-08 04:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51071,330,17.0,701,0,0,2023-09-08 05:00:00,0,0,0,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51074,330,17.0,1049,0,0,2023-09-08 06:00:00,0,0,0,0,1,0,0,0,0,6.123233995736766e-17,1.0,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51077,330,18.0,1228,0,0,2023-09-08 07:00:00,0,0,0,0,1,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51080,330,21.0,1528,0,0,2023-09-08 08:00:00,1,0,0,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51083,330,23.0,1409,0,0,2023-09-08 09:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51086,330,25.0,1689,0,0,2023-09-08 10:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51089,330,26.0,1599,0,0,2023-09-08 11:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51092,330,28.0,1815,0,0,2023-09-08 12:00:00,1,0,0,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51095,330,28.0,1677,0,0,2023-09-08 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51098,330,29.0,1681,0,0,2023-09-08 14:00:00,1,0,0,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51101,330,29.0,1844,0,0,2023-09-08 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51104,330,30.0,1790,0,0,2023-09-08 16:00:00,0,0,0,0,1,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51107,330,29.0,1309,0,0,2023-09-08 17:00:00,1,0,0,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51110,330,26.0,1209,0,0,2023-09-08 18:00:00,0,1,0,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51113,330,23.0,1073,0,0,2023-09-08 19:00:00,0,1,0,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51116,330,22.1,997,0,0,2023-09-08 20:00:00,0,1,0,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51119,330,21.1,810,0,0,2023-09-08 21:00:00,0,1,0,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
51122,330,19.7,477,0,0,2023-09-08 22:00:00,0,1,0,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9009688679024191,-0.433883739117558,-0.3816892202666594,-0.924290722193093
